Date,Open,High,Low,Close,Adj Close,Volume
2018-09-17,51.110001000000004,52.299999,51.07,51.220001,48.872261,19700
2018-09-24,51.209998999999996,51.349998,50.59,50.59,48.271133,55100
2018-10-01,50.970001,50.98,48.959998999999996,49.18,46.925774,52200
2018-10-08,48.799999,48.98,47.139998999999996,47.610001000000004,45.427731,118000
2018-10-15,47.400002,48.299999,47.060001,47.389998999999996,45.217812,125400
2018-10-22,47.560001,47.560001,45.349998,45.84,43.738857,101100
2018-10-29,46.369999,47.869999,45.439999,47.5,45.322765000000004,69500
2018-11-05,47.48,48.349998,47.209998999999996,47.400002,45.227356,138400
2018-11-12,47.130001,47.41,46.580002,47.34,45.170105,179400
2018-11-19,47.23,47.23,45.880001,46.470001,44.339977000000005,109300
2018-11-26,47.040001000000004,47.889998999999996,46.84,47.310001,45.141483,378100
2018-12-03,48.18,48.18,45.549999,45.84,43.738857,169400
2018-12-10,45.5,46.490002000000004,44.990002000000004,45.540001000000004,43.452606,133300
2018-12-17,45.490002000000004,45.689999,43.810001,43.880001,41.868702,255700
2018-12-24,43.759997999999996,44.810001,43.209998999999996,44.380001,42.345783000000004,324200
2018-12-31,44.790001000000004,45.52,43.900002,45.459998999999996,43.545978999999996,127600
2019-01-07,45.540001000000004,46.759997999999996,45.369999,46.459998999999996,44.503868,497800
2019-01-14,46.18,47.459998999999996,46.080002,47.459998999999996,45.461765,140000
2019-01-21,46.889998999999996,47.759997999999996,46.540001000000004,47.669998,45.662929999999996,74600
2019-01-28,47.32,48.23,47.200001,47.970001,45.950294,108100
2019-02-04,47.919998,48.529999,47.02,47.299999,45.308506,379200
2019-02-11,47.349998,48.200001,47.119999,48.139998999999996,46.11314,139000
2019-02-18,48.130001,48.900002,48.130001,48.75,46.697456,105900
2019-02-25,49.25,49.290001000000004,48.73,48.939999,46.879459000000004,2221000
2019-03-04,48.950001,49.029999,47.610001000000004,47.849998,45.835342,74000
2019-03-11,48.130001,49.23,48.0,49.18,47.109359999999995,191300
2019-03-18,49.43,49.779999,48.5,48.540001000000004,46.496292,156100
2019-03-25,48.470001,49.41,48.34,48.830002,46.77409,144000
2019-04-01,49.48,50.099998,49.349998,50.099998,48.035149,130000
2019-04-08,50.02,50.25,49.639998999999996,50.25,48.17897,129800
2019-04-15,50.299999,50.669998,50.150002,50.450001,48.370723999999996,119500
2019-04-22,51.490002000000004,51.490002000000004,49.73,50.220001,48.150203999999995,207300
2019-04-29,50.299999,50.669998,50.0,50.66,48.572067,275900
2019-05-06,49.57,50.049999,48.360001000000004,49.209998999999996,47.181831,157300
2019-05-13,48.200001,48.990002000000004,47.779999,48.369999,46.376446,111800
2019-05-20,48.07,48.740002000000004,47.720001,48.34,46.347687,150300
2019-05-27,48.369999,48.369999,47.529999,47.779999,45.810759999999995,157500
2019-06-03,48.009997999999996,49.25,47.830002,49.130001,47.105125,244700
2019-06-10,49.34,49.830002,48.77,48.830002,46.817493,145200
2019-06-17,48.959998999999996,50.650002,48.889998999999996,49.73,47.680397,127100
2019-06-24,49.849998,50.029999,49.389998999999996,49.919998,48.350674,1373200
2019-07-01,50.580002,50.689999,50.049999,50.349998,48.767154999999995,147600
2019-07-08,49.98,50.209998999999996,49.700001,50.130001,48.554077,199200
2019-07-15,50.290001000000004,50.290001000000004,49.799999,50.009997999999996,48.437843,142600
2019-07-22,50.119999,50.360001000000004,49.830002,50.07,48.495956,208000
2019-07-29,50.16,50.16,48.330002,48.5,46.975322999999996,136500
2019-08-05,47.709998999999996,48.459998999999996,47.0,48.099998,46.587891,201900
2019-08-12,47.810001,48.169998,46.77,47.580002,46.08424,303800
2019-08-19,48.040001000000004,48.23,47.27,47.299999,45.813038,147000
2019-08-26,47.73,48.400002,47.369999,48.220001,46.704121,130700
2019-09-02,47.990002000000004,49.360001000000004,47.880001,49.299999,47.750164,65200
2019-09-09,49.5,50.41,49.139998999999996,50.299999,48.718731,274700
2019-09-16,50.02,50.25,49.66,49.959998999999996,48.389416,109700
2019-09-23,49.779999,49.900002,49.07,49.130001,47.58551,209000
2019-09-30,49.27,49.369999,47.950001,48.849998,47.579597,313300
2019-10-07,48.779999,50.080002,48.240002000000004,49.830002,48.534119,152700
2019-10-14,49.639998999999996,50.580002,49.529999,50.34,49.030848999999996,184000
2019-10-21,50.700001,50.900002,50.509997999999996,50.84,49.517845,302300
2019-10-28,51.029999,51.57,50.810001,51.509997999999996,50.170418,336700
2019-11-04,52.0,52.240002000000004,51.75,51.91,50.56002,255000
2019-11-11,51.889998999999996,51.889998999999996,51.200001,51.849998,50.501571999999996,195500
2019-11-18,51.860001000000004,52.150002,51.34,51.529999,50.189903,280300
2019-11-25,52.0,52.18,51.669998,51.700001,50.35548,217600
2019-12-02,51.82,52.220001,51.0,52.139998999999996,50.784039,271800
2019-12-09,52.099998,53.330002,51.860001000000004,53.119999,51.738548,709200
2019-12-16,53.650002,54.07,53.0,53.209998999999996,51.826209999999996,477200
2019-12-23,53.220001,54.830002,53.099998,53.57,52.556107,193800
2019-12-30,53.75,54.060001,53.09,53.349998,52.340275,868400
2020-01-06,53.200001,53.900002,53.049999,53.700001,52.683647,444200
2020-01-13,53.919998,54.439999,53.709998999999996,54.439999,53.409645,497200
2020-01-20,54.009997999999996,54.23,53.490002000000004,53.599998,52.585537,371600
2020-01-27,52.650002,53.139998999999996,51.75,51.889998999999996,50.907902,412300
2020-02-03,52.0,53.84,52.0,53.200001,52.193111,336500
2020-02-10,53.200001,54.16,53.200001,53.650002,52.63459399999999,378500
2020-02-17,53.18,53.650002,52.759997999999996,52.889998999999996,51.888977000000004,231000
2020-02-24,51.150002,51.380001,47.43,48.700001,47.778282,566700
2020-03-02,48.75,50.299999,47.900002,48.330002,47.415287,1317500
2020-03-09,45.02,46.599998,39.220001,42.25,41.450356,1464300
2020-03-16,37.419998,39.43,36.009997999999996,37.169998,36.466499,1354400
2020-03-23,36.970001,42.23,36.029999,40.720001,39.949314,1508000
2020-03-30,40.73,41.650002,39.25,39.48,38.791225,719000
2020-04-06,41.029999,43.259997999999996,40.869999,42.950001,42.200687,1034400
2020-04-13,43.599998,44.0,42.200001,43.450001,42.691959000000004,727600
2020-04-20,43.150002,43.549999,42.0,43.110001000000004,42.357895,591300
2020-04-27,43.599998,45.220001,43.009997999999996,43.130001,42.377544,642900
2020-05-04,43.119999,44.529999,42.860001000000004,44.450001,43.674515,525700
2020-05-11,44.360001000000004,44.759997999999996,42.599998,43.419998,42.662487,1095300
2020-05-18,44.43,45.419998,44.220001,44.459998999999996,43.684338000000004,501100
2020-05-25,45.869999,46.779999,45.529999,46.389998999999996,45.580669,792500
2020-06-01,46.799999,49.869999,46.689999,49.59,48.724841999999995,498000
2020-06-08,49.77,50.07,46.959998999999996,47.889998999999996,47.054501,509500
2020-06-15,46.970001,49.209998999999996,46.970001,48.369999,47.526123,395000
2020-06-22,48.380001,49.290001000000004,47.68,47.84,47.005375,559900
2020-06-29,48.02,49.349998,47.68,49.0,48.46476,981000
