Date,Open,High,Low,Close,Adj Close,Volume
2004-01-26,49.52,49.959998999999996,49.52,49.869999,34.644634,416600
2004-02-02,49.98,50.470001,49.490002000000004,50.43,35.033669,10800
2004-02-09,50.509997999999996,51.310001,50.419998,51.02,35.443539,25100
2004-02-16,51.27,51.459998999999996,50.75,51.139998999999996,35.526905,16100
2004-02-23,51.02,51.32,50.73,51.32,35.651951000000004,6000
2004-03-01,51.450001,52.25,51.389998999999996,52.25,36.298,5900
2004-03-08,52.18,52.259997999999996,50.169998,50.57,35.130924,11700
2004-03-15,50.610001000000004,51.169998,50.0,50.669998,35.200404999999996,8100
2004-03-22,50.290001000000004,50.290001000000004,49.75,50.290001000000004,34.93642,9900
2004-03-29,50.450001,51.889998999999996,50.439999,51.060001,35.471344,15200
2004-04-05,50.900002,51.189999,50.799999,50.799999,35.290703,4400
2004-04-12,51.060001,51.09,48.98,49.41,34.325053999999994,16000
2004-04-19,49.549999,49.580002,48.32,49.18,34.165279,10600
2004-04-26,49.150002,49.310001,48.0,48.0,33.345531,5500
2004-05-03,48.360001000000004,49.16,47.630001,47.630001,33.088512,4800
2004-05-10,46.759997999999996,47.959998999999996,46.209998999999996,47.73,33.157982000000004,38000
2004-05-17,47.139998999999996,48.099998,46.73,47.669998,33.116302000000005,4200
2004-05-24,48.130001,49.259997999999996,48.130001,49.25,34.213921,800
2004-05-31,49.279999,49.549999,49.139998999999996,49.549999,34.422321000000004,2400
2004-06-07,49.68,50.0,49.68,49.939999,34.693256,2100
2004-06-14,49.200001,49.650002,49.18,49.529999,34.408446999999995,4300
2004-06-21,49.560001,49.970001,49.25,49.639998999999996,34.484852000000004,3400
2004-06-28,49.990002000000004,49.990002000000004,49.23,49.639998999999996,34.484852000000004,15100
2004-07-05,49.450001,49.459998999999996,48.810001,48.84,33.929089000000005,7100
2004-07-12,49.049999,49.150002,48.669998,48.82,33.915188,6300
2004-07-19,48.700001,49.240002000000004,48.009997999999996,48.099998,33.415015999999994,21200
2004-07-26,48.09,48.810001,47.950001,48.57,33.74152,10600
2004-08-02,48.68,49.009997999999996,47.75,47.75,33.171871,7300
2004-08-09,47.82,48.32,47.82,48.099998,33.415015999999994,5300
2004-08-16,48.189999,49.669998,48.189999,49.669998,34.505703000000004,86200
2004-08-23,49.849998,50.52,49.84,50.52,35.096199,14900
2004-08-30,50.490002000000004,51.049999,50.220001,50.98,35.415752000000005,42700
2004-09-06,51.240002000000004,51.529999,51.049999,51.16,35.540787,55400
2004-09-13,51.25,51.470001,51.02,51.349998,35.672787,188000
2004-09-20,51.049999,51.139998999999996,49.970001,50.07,34.783566,11400
2004-09-27,50.07,51.09,50.0,51.09,35.492160999999996,8400
2004-10-04,51.419998,51.48,50.98,50.98,35.415752000000005,9900
2004-10-11,51.220001,51.220001,49.48,50.169998,34.853046,12200
2004-10-18,50.130001,50.25,48.720001,48.919998,33.984665,13200
2004-10-25,48.669998,51.060001,48.650002,50.950001,35.394909000000006,24200
2004-11-01,50.939999,52.59,50.939999,52.200001,36.263279,42600
2004-11-08,52.200001,53.16,52.130001,53.119999,36.902401,14400
2004-11-15,52.990002000000004,53.419998,52.099998,52.200001,36.263279,19700
2004-11-22,52.189999,52.98,52.119999,52.98,36.805138,7900
2004-11-29,52.900002,53.73,52.509997999999996,53.630001,37.256695,10200
2004-12-06,53.560001,53.689999,52.950001,53.610001000000004,37.242809,71900
2004-12-13,53.759997999999996,54.400002,53.68,54.009997999999996,37.520676,17300
2004-12-20,54.18,54.549999,53.400002,53.73,37.326172,16800
2004-12-27,53.610001000000004,53.970001,53.470001,53.810001,38.185356,24600
2005-01-03,54.0,54.07,52.599998,52.599998,37.326702000000004,23300
2005-01-10,52.549999,52.869999,51.810001,52.07,36.950588,14300
2005-01-17,52.049999,52.799999,51.700001,51.810001,36.766102000000004,9700
2005-01-24,51.759997999999996,52.080002,51.32,51.43,36.496429,26800
2005-01-31,52.0,53.200001,51.98,53.18,37.738277000000004,20500
2005-02-07,53.130001,53.419998,52.810001,53.419998,37.9086,37000
2005-02-14,53.349998,53.419998,52.200001,52.240002000000004,37.071247,22200
2005-02-21,51.959998999999996,52.34,51.5,52.34,37.142181,75000
2005-02-28,52.27,52.939999,51.889998999999996,52.939999,37.567974,42100
2005-03-07,52.990002000000004,53.240002000000004,51.799999,51.799999,36.758987,12300
2005-03-14,52.259997999999996,52.369999,51.080002,51.169998,36.311932,16300
2005-03-21,51.09,51.09,49.75,49.810001,35.346828,11600
2005-03-28,49.880001,50.43,49.389998999999996,49.400002,35.105015,14100
2005-04-04,49.5,50.450001,49.299999,50.060001,35.574028000000006,58800
2005-04-11,50.169998,50.650002,48.900002,48.900002,34.749695,17600
2005-04-18,49.080002,49.59,48.75,48.75,34.643112,18400
2005-04-25,49.200001,49.939999,49.130001,49.650002,35.282681,28200
2005-05-02,50.299999,51.23,49.900002,50.939999,36.199368,19200
2005-05-09,50.82,51.150002,49.740002000000004,49.869999,35.439007000000004,23400
2005-05-16,50.040001000000004,51.860001000000004,50.040001000000004,51.709998999999996,36.746582000000004,20600
2005-05-23,51.799999,51.970001,51.290001000000004,51.84,36.838947,14100
2005-05-30,51.880001,52.389998999999996,51.68,51.830002,36.831841,17000
2005-06-06,51.830002,52.459998999999996,51.73,52.060001,36.995281,26900
2005-06-13,52.0,52.950001,51.950001,52.950001,37.62775,23400
2005-06-20,52.779999,53.169998,52.330002,52.400002,37.236897,21100
2005-06-27,52.130001,53.07,52.049999,52.669998,37.428761,48100
2005-07-04,52.560001,53.459998999999996,52.279999,53.459998999999996,38.17815,18900
2005-07-11,53.509997999999996,54.110001000000004,53.509997999999996,53.98,38.549488000000004,31300
2005-07-18,53.82,54.029999,53.509997999999996,53.849998,38.456661,54500
2005-07-25,53.950001,54.110001000000004,53.650002,53.720001,38.363811,21800
2005-08-01,53.700001,54.09,52.849998,52.98,37.83535,38900
2005-08-08,52.93,53.439999,52.490002000000004,52.98,37.83535,35900
2005-08-15,52.869999,53.349998,52.66,53.02,37.863918,23100
2005-08-22,53.049999,53.200001,52.150002,52.169998,37.256893,47400
2005-08-29,51.900002,52.959998999999996,51.830002,52.73,37.656815,37900
2005-09-05,52.799999,53.400002,52.799999,53.299999,38.063873,63300
2005-09-12,53.450001,53.689999,52.880001,53.689999,38.3424,23500
2005-09-19,53.66,53.700001,51.700001,52.540001000000004,37.521133,23200
2005-09-26,52.549999,52.720001,51.799999,52.66,37.606838,29700
2005-10-03,52.75,52.82,51.16,51.759997999999996,37.150051,66000
2005-10-10,51.849998,51.849998,50.459998999999996,51.5,36.963448,31300
2005-10-17,51.66,52.369999,50.959998999999996,52.009997999999996,37.329498,52400
2005-10-24,52.400002,53.509997999999996,52.400002,53.509997999999996,38.406096999999995,49200
2005-10-31,53.75,54.48,53.41,54.150002,38.865456,76600
2005-11-07,54.52,56.029999,54.279999,55.959998999999996,40.164551,87500
2005-11-14,55.84,56.049999,54.950001,55.98,40.178925,59500
2005-11-21,56.080002,57.470001,55.970001,57.360001000000004,41.169399,40100
2005-11-28,57.419998,57.419998,56.32,56.880001,40.824883,99900
2005-12-05,56.830002,57.110001000000004,55.93,56.52,40.566497999999996,97000
2005-12-12,56.610001000000004,57.220001,56.169998,56.939999,40.867928000000006,65000
2005-12-19,56.830002,57.07,56.349998,56.82,40.781811,47300
2005-12-26,56.939999,57.07,55.779999,56.009997999999996,40.500412,65500
2006-01-02,56.150002,57.419998,55.709998999999996,57.360001000000004,41.476608,74800
2006-01-09,57.5,57.98,57.349998,57.549999,41.613991,188700
2006-01-16,57.119999,57.200001,55.73,55.759997999999996,40.319656,44400
2006-01-23,55.98,57.43,55.849998,57.169998,41.339211,199600
2006-01-30,57.189999,57.189999,55.98,56.25,40.673958,45500
2006-02-06,56.349998,56.669998,55.950001,56.650002,40.963203,34500
2006-02-13,56.630001,57.799999,56.290001000000004,57.57,41.628440999999995,36100
2006-02-20,57.68,58.619999,57.389998999999996,58.439999,42.257534,53500
2006-02-27,58.459998999999996,58.610001000000004,57.709998999999996,57.759997999999996,41.765831,70400
2006-03-06,57.880001,58.150002,57.5,57.950001,41.903221,32300
2006-03-13,58.200001,59.34,57.880001,59.200001,42.807095000000004,42100
2006-03-20,59.049999,59.049999,58.310001,58.66,42.416626,47500
2006-03-27,58.59,58.77,58.080002,58.369999,42.380866999999995,69500
2006-04-03,58.439999,58.939999,58.009997999999996,58.169998,42.235664,55100
2006-04-10,58.240002000000004,58.490002000000004,57.549999,57.77,41.945244,30800
2006-04-17,57.900002,59.25,57.560001,58.84,42.722126,88800
2006-04-24,58.75,60.32,58.439999,60.09,43.629723,47500
2006-05-01,60.150002,60.560001,59.220001,60.540001000000004,43.956466999999996,138600
2006-05-08,60.400002,60.619999,58.889998999999996,58.889998999999996,42.758441999999995,67300
2006-05-15,58.650002,59.349998,57.529999,57.889998999999996,42.032364,74400
2006-05-22,57.599998,58.470001,57.009997999999996,58.470001,42.453491,42300
2006-05-29,58.330002,59.200001,57.5,59.080002,42.896397,23600
2006-06-05,58.849998,59.049999,57.48,58.200001,42.257439,54200
2006-06-12,58.299999,58.299999,55.549999,56.900002,41.313545,61600
2006-06-19,56.98,57.349998,56.470001,56.650002,41.132034000000004,27800
2006-06-26,56.25,58.0,56.240002000000004,57.68,41.879878999999995,43400
2006-07-03,58.0,58.310001,57.669998,57.799999,42.192688000000004,61400
2006-07-10,58.099998,58.169998,56.290001000000004,56.470001,41.221828,69500
2006-07-17,56.5,58.169998,56.060001,57.310001,41.834995,296100
2006-07-24,57.799999,59.07,57.720001,59.0,43.068676,139100
2006-07-31,58.77,59.82,58.299999,59.23,43.236553,221000
2006-08-07,59.080002,59.189999,57.740002000000004,57.93,42.287594,42300
2006-08-14,58.400002,59.549999,57.950001,59.5,43.433662,85600
2006-08-21,59.459998999999996,59.5,58.950001,59.040001000000004,43.09787,61200
2006-08-28,58.93,59.700001,58.93,59.650002,43.543163,46600
2006-09-04,59.830002,59.959998999999996,58.970001,59.52,43.448273,68700
2006-09-11,59.509997999999996,61.34,59.349998,61.169998,44.652729,121100
2006-09-18,61.0,61.630001,60.73,61.09,44.594315,128300
2006-09-25,61.009997999999996,61.740002000000004,60.77,61.490002000000004,44.886311,67100
